DateTime,Zone,Value_Watts,Isolation_Forest_Score,Isolation_Forest_Flag,Zscore_1h,Zscore_24h,Statistical_Flag,MAD_Zscore,MAD_Flag,Deviation_vs_Yesterday_Watts,Anomaly_Severity,Raw_MAD_Zscore,Raw_Anomaly_Flag,Signals_Agreeing,Severity_Level,Is_Anomaly,Raw_Value_Watts,Changed_By_Preprocessing,Suppressed_Amount_Watts,Eligible_For_Scoring
2017-01-01 01:50:00,Zone_3,16395.18072,,False,-1.5223251298632565,-1.4710176052541717,False,,False,,1.5223251298632565,,False,0,Normal,False,16395.18072,False,0.0,False
2017-01-01 02:00:00,Zone_3,16117.59036,,False,-1.6191877232214174,-1.4965700862106524,False,,False,,1.6191877232214174,,False,0,Normal,False,16117.59036,False,0.0,False
2017-01-01 02:10:00,Zone_3,15822.6506,,False,-1.93598763092717,-1.5322042001268883,False,,False,,1.93598763092717,,False,0,Normal,False,15822.6506,False,0.0,False
2017-01-01 02:20:00,Zone_3,15672.28916,,False,-1.7820516435621228,-1.463996062953898,False,,False,,1.7820516435621228,,False,0,Normal,False,15672.28916,False,0.0,False
2017-01-01 02:30:00,Zone_3,15597.10843,,False,-1.436716785439211,-1.3691799699805223,False,,False,,1.436716785439211,,False,0,Normal,False,15597.10843,False,0.0,False
2017-01-01 02:40:00,Zone_3,15510.36145,,False,-1.2719872566850126,-1.307686520718367,False,,False,,1.307686520718367,,False,0,Normal,False,15510.36145,False,0.0,False
2017-01-01 02:50:00,Zone_3,15336.86747,,False,-1.5134821800530378,-1.3165494693512498,False,,False,,1.5134821800530378,,False,0,Normal,False,15336.86747,False,0.0,False
2017-01-01 03:00:00,Zone_3,15140.24096,,False,-1.9829441678635689,-1.341558126692275,False,,False,,1.9829441678635689,,False,0,Normal,False,15140.24096,False,0.0,False
2017-01-01 03:10:00,Zone_3,15059.27711,,False,-1.8585934438376916,-1.2955659370178119,False,,False,,1.8585934438376916,,False,0,Normal,False,15059.27711,False,0.0,False
2017-01-01 03:20:00,Zone_3,15013.01205,,False,-1.4943131847159852,-1.2394296099920818,False,,False,,1.4943131847159852,,False,0,Normal,False,15013.01205,False,0.0,False
2017-01-01 03:30:00,Zone_3,14897.3494,,False,-1.5560433572459822,-1.2348440163961822,False,,False,,1.5560433572459822,,False,0,Normal,False,14897.3494,False,0.0,False
2017-01-01 03:40:00,Zone_3,14602.40964,,False,-2.4661432174130438,-1.337346935422721,False,,False,,2.4661432174130438,,False,0,Normal,False,14602.40964,False,0.0,False
2017-01-01 03:50:00,Zone_3,14590.84337,,False,-1.6896797302102287,-1.265634215672752,False,,False,,1.6896797302102287,,False,0,Normal,False,14590.84337,False,0.0,False
2017-01-01 04:00:00,Zone_3,14585.06024,,False,-1.2661776148562291,-1.202298488150479,False,,False,,1.2661776148562291,,False,0,Normal,False,14585.06024,False,0.0,False
2017-01-01 04:10:00,Zone_3,14452.04819,,False,-1.515440502849669,-1.219522450684453,False,,False,,1.515440502849669,,False,0,Normal,False,14452.04819,False,0.0,False
2017-01-01 04:20:00,Zone_3,14232.28916,,False,-2.1232880549375435,-1.28474687968879,False,,False,,2.1232880549375435,,False,0,Normal,False,14232.28916,False,0.0,False
2017-01-01 04:30:00,Zone_3,14157.10843,,False,-1.8535537599719638,-1.2646747029900347,False,,False,,1.8535537599719638,,False,0,Normal,False,14157.10843,False,0.0,False
2017-01-01 04:40:00,Zone_3,14232.28916,,False,-1.0389161356616825,-1.1665504282470525,False,,False,,1.1665504282470525,,False,0,Normal,False,14232.28916,False,0.0,False
2017-01-01 04:50:00,Zone_3,14243.85542,,False,-0.6817338185979164,-1.1138072785187563,False,,False,,1.1138072785187563,,False,0,Normal,False,14243.85542,False,0.0,False
2017-01-01 05:00:00,Zone_3,14243.85542,,False,-0.44520790435588925,-1.0730012057588239,False,,False,,1.0730012057588239,,False,0,Normal,False,14243.85542,False,0.0,False
2017-01-01 05:10:00,Zone_3,14105.06024,,False,-1.2276445505222926,-1.1110926935895644,False,,False,,1.2276445505222926,,False,0,Normal,False,14105.06024,False,0.0,False
2017-01-01 05:20:00,Zone_3,14266.98795,,False,0.5108831219275869,-0.9861384055153546,False,,False,,0.9861384055153546,,False,0,Normal,False,14266.98795,False,0.0,False
2017-01-01 05:30:00,Zone_3,14353.73494,,False,1.151393343410898,-0.9105416256236853,False,,False,,1.151393343410898,,False,0,Normal,False,14353.73494,False,0.0,False
2017-01-01 05:40:00,Zone_3,14538.79518,,False,2.3561625133406037,-0.7867504205228679,False,,False,,2.3561625133406037,,False,0,Normal,False,14538.79518,False,0.0,False
2017-01-01 05:50:00,Zone_3,14862.6506,,False,3.938901537527507,-0.5933960368131288,False,,False,,3.938901537527507,,False,0,Normal,False,14862.6506,False,0.0,False
2017-01-01 06:00:00,Zone_3,14908.91566,,False,1.9030520411080512,-0.5571151428200681,False,,False,,1.9030520411080512,,False,0,Normal,False,14908.91566,False,0.0,False
2017-01-01 06:10:00,Zone_3,14729.63855,,False,0.6857401717151552,-0.6463749408522267,False,,False,,0.6857401717151552,,False,0,Normal,False,14729.63855,False,0.0,False
2017-01-01 06:20:00,Zone_3,14625.54217,,False,0.05780372203200447,-0.6924127008088142,False,,False,,0.6924127008088142,,False,0,Normal,False,14625.54217,False,0.0,False
2017-01-01 06:30:00,Zone_3,14480.96386,,False,-0.9068943691881677,-0.7604830218705944,False,,False,,0.9068943691881677,,False,0,Normal,False,14480.96386,False,0.0,False
2017-01-01 06:40:00,Zone_3,14319.03614,,False,-2.147947712845462,-0.8369328833454233,False,,False,,2.147947712845462,,False,0,Normal,False,14319.03614,False,0.0,False
2017-01-01 06:50:00,Zone_3,14018.31325,,False,-2.8048815123156556,-0.9899677094032674,False,,False,,2.8048815123156556,,False,0,Normal,False,14018.31325,False,0.0,False
2017-01-01 07:00:00,Zone_3,13492.04819,,False,-3.231803447425693,-1.2649096208209332,False,,False,,3.231803447425693,,False,0,Normal,False,13492.04819,False,0.0,False
2017-01-01 07:10:00,Zone_3,12630.36145,,False,-3.589768960015296,-1.7119983072702998,False,,False,,3.589768960015296,,False,0,Normal,False,12630.36145,False,0.0,False
2017-01-01 07:20:00,Zone_3,11600.96386,,False,-3.094188338567304,-2.204837689213879,False,,False,,3.094188338567304,,False,0,Normal,False,11600.96386,False,0.0,False
2017-01-01 07:30:00,Zone_3,10640.96386,,False,-2.4929855722329646,-2.5768482811212965,False,,False,,2.5768482811212965,,False,0,Normal,False,10640.96386,False,0.0,False
2017-01-01 07:40:00,Zone_3,10455.90361,,False,-1.6142114912053942,-2.4720471268187256,False,,False,,2.4720471268187256,,False,0,Normal,False,10455.90361,False,0.0,False
2017-01-01 07:50:00,Zone_3,10496.38554,,False,-1.1094559672536422,-2.279030599513387,False,,False,,2.279030599513387,,False,0,Normal,False,10496.38554,False,0.0,False
2017-01-01 08:00:00,Zone_3,10710.36145,,False,-0.662892292714716,-2.043167276045721,False,,False,,2.043167276045721,,False,0,Normal,False,10710.36145,False,0.0,False
2017-01-01 08:10:00,Zone_3,10837.59036,,False,-0.29110506525806157,-1.8839432272350407,False,,False,,1.8839432272350407,,False,0,Normal,False,10837.59036,False,0.0,False
2017-01-01 08:20:00,Zone_3,10941.68675,,False,0.3594211608967871,-1.756517831589601,False,,False,,1.756517831589601,,False,0,Normal,False,10941.68675,False,0.0,False
2017-01-01 08:30:00,Zone_3,11178.79518,,False,2.628588506876801,-1.5882881426180506,False,,False,,2.628588506876801,,False,0,Normal,False,11178.79518,False,0.0,False
2017-01-01 08:40:00,Zone_3,11514.21687,,False,2.705406625303744,-1.39632465180022,False,,False,,2.705406625303744,,False,0,Normal,False,11514.21687,False,0.0,False
2017-01-01 08:50:00,Zone_3,11959.51807,,False,2.817157820057623,-1.1746694345566486,False,,False,,2.817157820057623,,False,0,Normal,False,11959.51807,False,0.0,False
2017-01-01 09:00:00,Zone_3,12283.37349,,False,2.3163434527353406,-1.0161150932489145,False,,False,,2.3163434527353406,,False,0,Normal,False,12283.37349,False,0.0,False
2017-01-01 09:10:00,Zone_3,12427.95181,,False,1.690231189401334,-0.9381608979465887,False,,False,,1.690231189401334,,False,0,Normal,False,12427.95181,False,0.0,False
2017-01-01 09:20:00,Zone_3,12826.98795,,False,1.8403561628695264,-0.758530056173783,False,,False,,1.8403561628695264,,False,0,Normal,False,12826.98795,False,0.0,False
2017-01-01 09:30:00,Zone_3,13121.92771,,False,1.7905587127766975,-0.6264297478306045,False,,False,,1.7905587127766975,,False,0,Normal,False,13121.92771,False,0.0,False
2017-01-01 09:40:00,Zone_3,13648.19277,,False,2.2266987560084837,-0.4006390919305273,False,,False,,2.2266987560084837,,False,0,Normal,False,13648.19277,False,0.0,False
2017-01-01 09:50:00,Zone_3,13850.60241,,False,1.8538436335180362,-0.31214826726924605,False,,False,,1.8538436335180362,,False,0,Normal,False,13850.60241,False,0.0,False
2017-01-01 10:00:00,Zone_3,14162.89157,,False,1.7856333053804412,-0.17780108864160707,False,,False,,1.7856333053804412,,False,0,Normal,False,14162.89157,False,0.0,False
2017-01-01 10:10:00,Zone_3,14428.91566,,False,1.6512168884677165,-0.06336094789419693,False,,False,,1.6512168884677165,,False,0,Normal,False,14428.91566,False,0.0,False
2017-01-01 10:20:00,Zone_3,14671.80723,,False,1.6358855458531578,0.04113081391565603,False,,False,,1.6358855458531578,,False,0,Normal,False,14671.80723,False,0.0,False
2017-01-01 10:30:00,Zone_3,15036.14458,,False,1.8794767612163634,0.19805661519975812,False,,False,,1.8794767612163634,,False,0,Normal,False,15036.14458,False,0.0,False
2017-01-01 10:40:00,Zone_3,15267.46988,,False,1.867640170810511,0.2970779158538467,False,,False,,1.867640170810511,,False,0,Normal,False,15267.46988,False,0.0,False
2017-01-01 10:50:00,Zone_3,15244.33735,,False,1.2672578189256962,0.2844830569588361,False,,False,,1.2672578189256962,,False,0,Normal,False,15244.33735,False,0.0,False
2017-01-01 11:00:00,Zone_3,15591.3253,,False,1.7377751715505732,0.43526997477141177,False,,False,,1.7377751715505732,,False,0,Normal,False,15591.3253,False,0.0,False
2017-01-01 11:10:00,Zone_3,15816.86747,,False,1.8245570194832623,0.5315691890970519,False,,False,,1.8245570194832623,,False,0,Normal,False,15816.86747,False,0.0,False
2017-01-01 11:20:00,Zone_3,15932.53012,,False,1.637236166899673,0.5782223845501417,False,,False,,1.637236166899673,,False,0,Normal,False,15932.53012,False,0.0,False
2017-01-01 11:30:00,Zone_3,16053.9759,,False,1.6150274899871218,0.6271503205280949,False,,False,,1.6150274899871218,,False,0,Normal,False,16053.9759,False,0.0,False
2017-01-01 11:40:00,Zone_3,16256.38554,,False,1.7693243855264165,0.7121538717056044,False,,False,,1.7693243855264165,,False,0,Normal,False,16256.38554,False,0.0,False
2017-01-01 11:50:00,Zone_3,16354.6988,,False,1.5043000614040611,0.7491014874313762,False,,False,,1.5043000614040611,,False,0,Normal,False,16354.6988,False,0.0,False
2017-01-01 12:00:00,Zone_3,16562.89157,,False,1.987814735444926,0.835473441983296,False,,False,,1.987814735444926,,False,0,Normal,False,16562.89157,False,0.0,False
2017-01-01 12:10:00,Zone_3,16522.40964,,False,1.2869630705163164,0.8074136885019092,False,,False,,1.2869630705163164,,False,0,Normal,False,16522.40964,False,0.0,False
2017-01-01 12:20:00,Zone_3,16649.63855,,False,1.4666902981066476,0.8564384118122738,False,,False,,1.4666902981066476,,False,0,Normal,False,16649.63855,False,0.0,False
2017-01-01 12:30:00,Zone_3,16869.39759,,False,2.1151453937483446,0.9469385827897772,False,,False,,2.1151453937483446,,False,0,Normal,False,16869.39759,False,0.0,False
2017-01-01 12:40:00,Zone_3,17094.93976,,False,2.5730097495258466,1.0382537533333231,False,,False,,2.5730097495258466,,False,0,Normal,False,17094.93976,False,0.0,False
2017-01-01 12:50:00,Zone_3,17418.79518,,False,2.795923788802314,1.1722559179638796,False,,False,,2.795923788802314,,False,0,Normal,False,17418.79518,False,0.0,False
2017-01-01 13:00:00,Zone_3,17413.01205,,False,1.5983871912602712,1.151921583904348,False,,False,,1.5983871912602712,,False,0,Normal,False,17413.01205,False,0.0,False
2017-01-01 13:10:00,Zone_3,17436.14458,,False,1.161123851841174,1.1456062220321797,False,,False,,1.161123851841174,,False,0,Normal,False,17436.14458,False,0.0,False
2017-01-01 13:20:00,Zone_3,17332.04819,,False,0.5552677562585774,1.0819200653092804,False,,False,,1.0819200653092804,,False,0,Normal,False,17332.04819,False,0.0,False
2017-01-01 13:30:00,Zone_3,17465.06024,,False,0.8881572803120843,1.1278415154883166,False,,False,,1.1278415154883166,,False,0,Normal,False,17465.06024,False,0.0,False
2017-01-01 13:40:00,Zone_3,17164.33735,,False,-1.4259472046135218,0.9761684139496393,False,,False,,1.4259472046135218,,False,0,Normal,False,17164.33735,False,0.0,False
2017-01-01 13:50:00,Zone_3,16979.27711,,False,-3.1034244010466976,0.8809318647342363,False,,False,,3.1034244010466976,,False,0,Normal,False,16979.27711,False,0.0,False
2017-01-01 14:00:00,Zone_3,17054.45783,,False,-1.282279754997628,0.905769831013976,False,,False,,1.282279754997628,,False,0,Normal,False,17054.45783,False,0.0,False
2017-01-01 14:10:00,Zone_3,17048.6747,,False,-0.9361231726438127,0.8934976415391824,False,,False,,0.9361231726438127,,False,0,Normal,False,17048.6747,False,0.0,False
2017-01-01 14:20:00,Zone_3,16950.36145,,False,-1.1861461382900376,0.8395080455034034,False,,False,,1.1861461382900376,,False,0,Normal,False,16950.36145,False,0.0,False
2017-01-01 14:30:00,Zone_3,16823.13253,,False,-1.5204398416837206,0.7733792135072639,False,,False,,1.5204398416837206,,False,0,Normal,False,16823.13253,False,0.0,False
2017-01-01 14:40:00,Zone_3,16684.33735,,False,-2.5239151900818193,0.7030294385693115,False,,False,,2.5239151900818193,,False,0,Normal,False,16684.33735,False,0.0,False
2017-01-01 14:50:00,Zone_3,16678.55422,,False,-1.6981401976346207,0.6945106679344433,False,,False,,1.6981401976346207,,False,0,Normal,False,16678.55422,False,0.0,False
2017-01-01 15:00:00,Zone_3,16753.73494,,False,-0.700236496298455,0.7233444753556169,False,,False,,0.7233444753556169,,False,0,Normal,False,16753.73494,False,0.0,False
2017-01-01 15:10:00,Zone_3,16805.78313,,False,-0.11590013836035531,0.7412864529488474,False,,False,,0.7412864529488474,,False,0,Normal,False,16805.78313,False,0.0,False
2017-01-01 15:20:00,Zone_3,16649.63855,,False,-1.052266795262247,0.6629979428822929,False,,False,,1.052266795262247,,False,0,Normal,False,16649.63855,False,0.0,False
2017-01-01 15:30:00,Zone_3,16586.0241,,False,-1.159018421929699,0.6284374749468367,False,,False,,1.159018421929699,,False,0,Normal,False,16586.0241,False,0.0,False
2017-01-01 15:40:00,Zone_3,16476.14458,,False,-1.7156523050424026,0.5727538344862733,False,,False,,1.7156523050424026,,False,0,Normal,False,16476.14458,False,0.0,False
2017-01-01 15:50:00,Zone_3,16296.86747,,False,-2.8594205303791833,0.48518739963180013,False,,False,,2.8594205303791833,,False,0,Normal,False,16296.86747,False,0.0,False
2017-01-01 16:00:00,Zone_3,16256.38554,,False,-1.8047477330378794,0.463132940052608,False,,False,,1.8047477330378794,,False,0,Normal,False,16256.38554,False,0.0,False
2017-01-01 16:10:00,Zone_3,16250.60241,,False,-1.2350734697765804,0.4575321348300553,False,,False,,1.2350734697765804,,False,0,Normal,False,16250.60241,False,0.0,False
2017-01-01 16:20:00,Zone_3,16192.77108,,False,-1.2903287438272921,0.42742974414427104,False,,False,,1.2903287438272921,,False,0,Normal,False,16192.77108,False,0.0,False
2017-01-01 16:30:00,Zone_3,16343.13253,,False,0.0,0.49615928699798856,False,,False,,0.49615928699798856,,False,0,Normal,False,16343.13253,False,0.0,False
2017-01-01 16:40:00,Zone_3,16522.40964,,False,1.738527698820071,0.5783839612010752,False,,False,,1.738527698820071,,False,0,Normal,False,16522.40964,False,0.0,False
2017-01-01 16:50:00,Zone_3,16765.3012,,False,3.5990572736409248,0.6905370878898591,False,,False,,3.5990572736409248,,False,0,Normal,False,16765.3012,False,0.0,False
2017-01-01 17:00:00,Zone_3,17719.51807,,False,6.117114187291902,1.1422938698555594,True,,False,,6.117114187291902,,False,1,Warning,True,17719.51807,False,0.0,False
2017-01-01 17:10:00,Zone_3,19408.19277,,False,4.855375747483494,1.9367109053845164,True,,False,,4.855375747483494,,False,1,Warning,True,19408.19277,False,0.0,False
2017-01-01 17:20:00,Zone_3,21883.37349,,False,3.8494592337716074,3.061055362638943,False,,False,,3.8494592337716074,,False,0,Normal,False,21883.37349,False,0.0,False
2017-01-01 17:30:00,Zone_3,23942.16867,,False,2.6900488632173567,3.852765506579701,False,,False,,3.852765506579701,,False,0,Normal,False,23942.16867,False,0.0,False
2017-01-01 17:40:00,Zone_3,25179.75904,,False,1.9388613634487688,4.117875364419115,True,,False,,4.117875364419115,,False,1,Warning,True,25179.75904,False,0.0,False
2017-01-01 17:50:00,Zone_3,25520.96386,,False,1.3821115744706425,3.9415682281476814,False,,False,,3.9415682281476814,,False,0,Normal,False,25520.96386,False,0.0,False
2017-01-01 18:00:00,Zone_3,25544.09639,,False,1.0246153123435446,3.6749329951746836,False,,False,,3.6749329951746836,,False,0,Normal,False,25544.09639,False,0.0,False
2017-01-01 18:10:00,Zone_3,25619.27711,,False,0.8244542420009142,3.475522768283751,False,,False,,3.475522768283751,,False,0,Normal,False,25619.27711,False,0.0,False
2017-01-01 18:20:00,Zone_3,25798.55422,,False,0.800690436002559,3.343244110016465,False,,False,,3.343244110016465,,False,0,Normal,False,25798.55422,False,0.0,False
2017-01-01 18:30:00,Zone_3,25792.77108,,False,0.7727162247987374,3.1691946135730005,False,,False,,3.1691946135730005,,False,0,Normal,False,25792.77108,False,0.0,False
2017-01-01 18:40:00,Zone_3,25734.93976,,False,0.6981629595827172,3.0034166609824107,False,,False,,3.0034166609824107,,False,0,Normal,False,25734.93976,False,0.0,False
2017-01-01 18:50:00,Zone_3,25885.3012,,False,1.7156522654870718,2.9217840711345393,False,,False,,2.9217840711345393,,False,0,Normal,False,25885.3012,False,0.0,False
2017-01-01 19:00:00,Zone_3,25989.39759,,False,2.0587827765989655,2.8353108530534294,False,,False,,2.8353108530534294,,False,0,Normal,False,25989.39759,False,0.0,False
2017-01-01 19:10:00,Zone_3,26035.66265,,False,1.83609257222772,2.7415624165320933,False,,False,,2.7415624165320933,,False,0,Normal,False,26035.66265,False,0.0,False
2017-01-01 19:20:00,Zone_3,26191.80723,,False,2.5239152032669008,2.687676709151081,False,,False,,2.687676709151081,,False,0,Normal,False,26191.80723,False,0.0,False
2017-01-01 19:30:00,Zone_3,26105.06024,,False,0.9905106810479977,2.573396104333385,False,,False,,2.573396104333385,,False,0,Normal,False,26105.06024,False,0.0,False
2017-01-01 19:40:00,Zone_3,26342.16867,,False,2.164672541677126,2.555026533495236,False,,False,,2.555026533495236,,False,0,Normal,False,26342.16867,False,0.0,False
2017-01-01 19:50:00,Zone_3,26452.04819,,False,2.2430383850819253,2.5048766214192453,False,,False,,2.5048766214192453,,False,0,Normal,False,26452.04819,False,0.0,False
2017-01-01 20:00:00,Zone_3,26469.39759,,False,1.569416898854371,2.435574378858418,False,,False,,2.435574378858418,,False,0,Normal,False,26469.39759,False,0.0,False
2017-01-01 20:10:00,Zone_3,26573.49398,,False,1.6862029451953793,2.3933030460662885,False,,False,,2.3933030460662885,,False,0,Normal,False,26573.49398,False,0.0,False
2017-01-01 20:20:00,Zone_3,26434.6988,,False,0.44250562291698936,2.2956353366415976,False,,False,,2.2956353366415976,,False,0,Normal,False,26434.6988,False,0.0,False
2017-01-01 20:30:00,Zone_3,26533.01205,,False,0.8518555403311029,2.2617992653000907,False,,False,,2.2617992653000907,,False,0,Normal,False,26533.01205,False,0.0,False
2017-01-01 20:40:00,Zone_3,26515.66265,,False,0.38125606192713557,2.2032560172057756,False,,False,,2.2032560172057756,,False,0,Normal,False,26515.66265,False,0.0,False
2017-01-01 20:50:00,Zone_3,26434.6988,,False,-0.48800774133502856,2.1341839080457286,False,,False,,2.1341839080457286,,False,0,Normal,False,26434.6988,False,0.0,False
2017-01-01 21:00:00,Zone_3,25966.26506,,False,-4.170941432457122,1.9820644329761894,True,,False,,4.170941432457122,,False,1,Warning,True,25966.26506,False,0.0,False
2017-01-01 21:10:00,Zone_3,25578.79518,,False,-3.707151424659904,1.857543117048942,False,,False,,3.707151424659904,,False,0,Normal,False,25578.79518,False,0.0,False
2017-01-01 21:20:00,Zone_3,25607.71084,,False,-1.6428527164100055,1.8321019758493298,False,,False,,1.8321019758493298,,False,0,Normal,False,25607.71084,False,0.0,False
2017-01-01 21:30:00,Zone_3,25359.03614,,False,-1.66701132591313,1.7469566514668162,False,,False,,1.7469566514668162,,False,0,Normal,False,25359.03614,False,0.0,False
2017-01-01 21:40:00,Zone_3,24971.56627,,False,-1.9575763744837988,1.6356105951743751,False,,False,,1.9575763744837988,,False,0,Normal,False,24971.56627,False,0.0,False
2017-01-01 21:50:00,Zone_3,24584.09639,,False,-2.1230116387021725,1.5289866263923106,False,,False,,2.1230116387021725,,False,0,Normal,False,24584.09639,False,0.0,False
2017-01-01 22:00:00,Zone_3,23976.86747,,False,-2.7595120250800287,1.378979252268742,False,,False,,2.7595120250800287,,False,0,Normal,False,23976.86747,False,0.0,False
2017-01-01 22:10:00,Zone_3,23415.90361,,False,-2.4925676152726584,1.2435708938440149,False,,False,,2.4925676152726584,,False,0,Normal,False,23415.90361,False,0.0,False
2017-01-01 22:20:00,Zone_3,22698.79518,,False,-2.3339088066345366,1.0781301860862833,False,,False,,2.3339088066345366,,False,0,Normal,False,22698.79518,False,0.0,False
2017-01-01 22:30:00,Zone_3,22322.89157,,False,-1.845157896755529,0.989015777779552,False,,False,,1.845157896755529,,False,0,Normal,False,22322.89157,False,0.0,False
2017-01-01 22:40:00,Zone_3,21813.9759,,False,-1.7704513050490343,0.8728327863647578,False,,False,,1.7704513050490343,,False,0,Normal,False,21813.9759,False,0.0,False
2017-01-01 22:50:00,Zone_3,21264.57831,,False,-1.7866357869810738,0.749445395510524,False,,False,,1.7866357869810738,,False,0,Normal,False,21264.57831,False,0.0,False
2017-01-01 23:00:00,Zone_3,20686.26506,,False,-1.887001072573686,0.6210246988445608,False,,False,,1.887001072573686,,False,0,Normal,False,20686.26506,False,0.0,False
2017-01-01 23:10:00,Zone_3,20397.10843,,False,-1.654614313464364,0.555703703419701,False,,False,,1.654614313464364,,False,0,Normal,False,20397.10843,False,0.0,False
2017-01-01 23:20:00,Zone_3,19905.54217,,False,-1.7856338632832842,0.4470489900467066,False,,False,,1.7856338632832842,,False,0,Normal,False,19905.54217,False,0.0,False
2017-01-01 23:30:00,Zone_3,19252.04819,,False,-1.9980112584473653,0.3037428506211753,False,,False,,1.9980112584473653,,False,0,Normal,False,19252.04819,False,0.0,False
2017-01-01 23:40:00,Zone_3,18847.22892,,False,-1.8504119046380327,0.21469631541855955,False,,False,,1.8504119046380327,,False,0,Normal,False,18847.22892,False,0.0,False
2017-01-01 23:50:00,Zone_3,18384.57831,,False,-1.8478928421493936,0.11313713375918401,False,,False,,1.8478928421493936,,False,0,Normal,False,18384.57831,False,0.0,False
2017-01-02 00:00:00,Zone_3,17916.14458,-0.09994206099942404,False,-1.842619381613945,0.01034976451309314,False,0.38392689598089796,False,-2324.8192799999997,1.842619381613945,0.38392689598089796,False,0,Normal,False,17916.14458,False,0.0,True
2017-01-02 00:10:00,Zone_3,17349.39759,-0.09318994710704126,False,-1.8995598527632171,-0.11010666055860287,False,0.21541295693284626,False,-2781.6867500000008,1.8995598527632171,0.21541295693284626,False,0,Normal,False,17349.39759,False,0.0,True
2017-01-02 00:20:00,Zone_3,16985.06024,-0.09642073088879327,False,-1.7578000243228455,-0.18574881437333146,False,0.10472340863557539,False,-2683.3734900000018,1.7578000243228455,0.10472340863557539,False,0,Normal,False,16985.06024,False,0.0,True
2017-01-02 00:30:00,Zone_3,16586.0241,-0.10901829664540263,False,-1.7614664078259874,-0.2691682362348128,False,-0.017914732780087615,False,-2313.2530100000004,1.7614664078259874,-0.017914732780087615,False,0,Normal,False,16586.0241,False,0.0,True
2017-01-02 00:40:00,Zone_3,16366.26506,-0.10956364150699466,False,-1.5241998180814176,-0.3137764678929167,False,-0.0788605630461883,False,-2076.144580000002,1.5241998180814176,-0.0788605630461883,False,0,Normal,False,16366.26506,False,0.0,True
2017-01-02 00:50:00,Zone_3,16106.0241,-0.11590587427808935,False,-1.4878553211039416,-0.3675276893650737,False,-0.15594052707741488,False,-2024.0963800000009,1.4878553211039416,-0.15594052707741488,False,0,Normal,False,16106.0241,False,0.0,True
2017-01-02 01:00:00,Zone_3,15643.37349,-0.12127519187387403,False,-1.8489083046439136,-0.4655625143636864,False,-0.3041816542912457,False,-2301.686749999999,1.8489083046439136,-0.3041816542912457,False,0,Normal,False,15643.37349,False,0.0,True
2017-01-02 01:10:00,Zone_3,15307.95181,-0.13288159074654565,False,-1.9586109444203832,-0.5350894253863228,False,-0.4096829632968501,False,-2151.3252999999986,1.9586109444203832,-0.4096829632968501,False,0,Normal,False,15307.95181,False,0.0,True
2017-01-02 01:20:00,Zone_3,15093.9759,-0.1424602130849809,False,-1.738532567354996,-0.5780598599299042,False,-0.47873266933478503,False,-1931.5662700000012,1.738532567354996,-0.47873266933478503,False,0,Normal,False,15093.9759,False,0.0,True
